"","Country","City","Month","Day","Year","temp_prom"
"1","Mexico","Guadalajara",1,1,1995,-99
"2","Mexico","Guadalajara",1,2,1995,-99
"3","Mexico","Guadalajara",1,3,1995,-99
"4","Mexico","Guadalajara",1,4,1995,-99
"5","Mexico","Guadalajara",1,5,1995,-99
"6","Mexico","Guadalajara",1,6,1995,58.2
"7","Mexico","Guadalajara",1,7,1995,-99
"8","Mexico","Guadalajara",1,8,1995,-99
"9","Mexico","Guadalajara",1,9,1995,60.5
"10","Mexico","Guadalajara",1,10,1995,69.8
"11","Mexico","Guadalajara",1,11,1995,64.2
"12","Mexico","Guadalajara",1,12,1995,61.9
"13","Mexico","Guadalajara",1,13,1995,61.2
"14","Mexico","Guadalajara",1,14,1995,-99
"15","Mexico","Guadalajara",1,15,1995,-99
"16","Mexico","Guadalajara",1,16,1995,61.9
"17","Mexico","Guadalajara",1,17,1995,61.2
"18","Mexico","Guadalajara",1,18,1995,55.6
"19","Mexico","Guadalajara",1,19,1995,61.7
"20","Mexico","Guadalajara",1,20,1995,63.1
"21","Mexico","Guadalajara",1,21,1995,-99
"22","Mexico","Guadalajara",1,22,1995,-99
"23","Mexico","Guadalajara",1,23,1995,57.4
"24","Mexico","Guadalajara",1,24,1995,64.7
"25","Mexico","Guadalajara",1,25,1995,-99
"26","Mexico","Guadalajara",1,26,1995,64.1
"27","Mexico","Guadalajara",1,27,1995,-99
"28","Mexico","Guadalajara",1,28,1995,-99
"29","Mexico","Guadalajara",1,29,1995,-99
"30","Mexico","Guadalajara",1,30,1995,-99
"31","Mexico","Guadalajara",1,31,1995,-99
"32","Mexico","Guadalajara",2,1,1995,65
"33","Mexico","Guadalajara",2,2,1995,65.1
"34","Mexico","Guadalajara",2,3,1995,66.7
"35","Mexico","Guadalajara",2,4,1995,-99
"36","Mexico","Guadalajara",2,5,1995,-99
"37","Mexico","Guadalajara",2,6,1995,-99
"38","Mexico","Guadalajara",2,7,1995,-99
"39","Mexico","Guadalajara",2,8,1995,-99
"40","Mexico","Guadalajara",2,9,1995,-99
"41","Mexico","Guadalajara",2,10,1995,-99
"42","Mexico","Guadalajara",2,11,1995,-99
"43","Mexico","Guadalajara",2,12,1995,-99
"44","Mexico","Guadalajara",2,13,1995,65.7
"45","Mexico","Guadalajara",2,14,1995,65
"46","Mexico","Guadalajara",2,15,1995,66.4
"47","Mexico","Guadalajara",2,16,1995,67.9
"48","Mexico","Guadalajara",2,17,1995,62.5
"49","Mexico","Guadalajara",2,18,1995,63.7
"50","Mexico","Guadalajara",2,19,1995,-99
"51","Mexico","Guadalajara",2,20,1995,-99
"52","Mexico","Guadalajara",2,21,1995,73.4
"53","Mexico","Guadalajara",2,22,1995,67.1
"54","Mexico","Guadalajara",2,23,1995,66.5
"55","Mexico","Guadalajara",2,24,1995,68.3
"56","Mexico","Guadalajara",2,25,1995,-99
"57","Mexico","Guadalajara",2,26,1995,-99
"58","Mexico","Guadalajara",2,27,1995,68.7
"59","Mexico","Guadalajara",2,28,1995,69.4
"60","Mexico","Guadalajara",3,1,1995,-99
"61","Mexico","Guadalajara",3,2,1995,70.6
"62","Mexico","Guadalajara",3,3,1995,68.6
"63","Mexico","Guadalajara",3,4,1995,-99
"64","Mexico","Guadalajara",3,5,1995,-99
"65","Mexico","Guadalajara",3,6,1995,-99
"66","Mexico","Guadalajara",3,7,1995,68
"67","Mexico","Guadalajara",3,8,1995,64.5
"68","Mexico","Guadalajara",3,9,1995,68.5
"69","Mexico","Guadalajara",3,10,1995,68.6
"70","Mexico","Guadalajara",3,11,1995,66.2
"71","Mexico","Guadalajara",3,12,1995,-99
"72","Mexico","Guadalajara",3,13,1995,64.4
"73","Mexico","Guadalajara",3,14,1995,66.2
"74","Mexico","Guadalajara",3,15,1995,67.1
"75","Mexico","Guadalajara",3,16,1995,68.2
"76","Mexico","Guadalajara",3,17,1995,67.8
"77","Mexico","Guadalajara",3,18,1995,65.4
"78","Mexico","Guadalajara",3,19,1995,-99
"79","Mexico","Guadalajara",3,20,1995,68.7
"80","Mexico","Guadalajara",3,21,1995,71.3
"81","Mexico","Guadalajara",3,22,1995,73.7
"82","Mexico","Guadalajara",3,23,1995,75.9
"83","Mexico","Guadalajara",3,24,1995,73.3
"84","Mexico","Guadalajara",3,25,1995,70.9
"85","Mexico","Guadalajara",3,26,1995,-99
"86","Mexico","Guadalajara",3,27,1995,-99
"87","Mexico","Guadalajara",3,28,1995,70
"88","Mexico","Guadalajara",3,29,1995,77.4
"89","Mexico","Guadalajara",3,30,1995,74.2
"90","Mexico","Guadalajara",3,31,1995,73.2
"91","Mexico","Guadalajara",4,1,1995,68
"92","Mexico","Guadalajara",4,2,1995,-99
"93","Mexico","Guadalajara",4,3,1995,-99
"94","Mexico","Guadalajara",4,4,1995,75.2
"95","Mexico","Guadalajara",4,5,1995,70
"96","Mexico","Guadalajara",4,6,1995,69
"97","Mexico","Guadalajara",4,7,1995,67.5
"98","Mexico","Guadalajara",4,8,1995,-99
"99","Mexico","Guadalajara",4,9,1995,-99
"100","Mexico","Guadalajara",4,10,1995,-99
"101","Mexico","Guadalajara",4,11,1995,68.9
"102","Mexico","Guadalajara",4,12,1995,71.3
"103","Mexico","Guadalajara",4,13,1995,-99
"104","Mexico","Guadalajara",4,14,1995,-99
"105","Mexico","Guadalajara",4,15,1995,-99
"106","Mexico","Guadalajara",4,16,1995,-99
"107","Mexico","Guadalajara",4,17,1995,-99
"108","Mexico","Guadalajara",4,18,1995,-99
"109","Mexico","Guadalajara",4,19,1995,-99
"110","Mexico","Guadalajara",4,20,1995,-99
"111","Mexico","Guadalajara",4,21,1995,-99
"112","Mexico","Guadalajara",4,22,1995,-99
"113","Mexico","Guadalajara",4,23,1995,-99
"114","Mexico","Guadalajara",4,24,1995,-99
"115","Mexico","Guadalajara",4,25,1995,-99
"116","Mexico","Guadalajara",4,26,1995,-99
"117","Mexico","Guadalajara",4,27,1995,-99
"118","Mexico","Guadalajara",4,28,1995,-99
"119","Mexico","Guadalajara",4,29,1995,-99
"120","Mexico","Guadalajara",4,30,1995,-99
"121","Mexico","Guadalajara",5,1,1995,-99
"122","Mexico","Guadalajara",5,2,1995,-99
"123","Mexico","Guadalajara",5,3,1995,77.5
"124","Mexico","Guadalajara",5,4,1995,76.3
"125","Mexico","Guadalajara",5,5,1995,77.5
"126","Mexico","Guadalajara",5,6,1995,-99
"127","Mexico","Guadalajara",5,7,1995,-99
"128","Mexico","Guadalajara",5,8,1995,-99
"129","Mexico","Guadalajara",5,9,1995,-99
"130","Mexico","Guadalajara",5,10,1995,74.3
"131","Mexico","Guadalajara",5,11,1995,79.4
"132","Mexico","Guadalajara",5,12,1995,81.2
"133","Mexico","Guadalajara",5,13,1995,73.6
"134","Mexico","Guadalajara",5,14,1995,-99
"135","Mexico","Guadalajara",5,15,1995,77
"136","Mexico","Guadalajara",5,16,1995,-99
"137","Mexico","Guadalajara",5,17,1995,81.4
"138","Mexico","Guadalajara",5,18,1995,78.5
"139","Mexico","Guadalajara",5,19,1995,79.6
"140","Mexico","Guadalajara",5,20,1995,78.3
"141","Mexico","Guadalajara",5,21,1995,-99
"142","Mexico","Guadalajara",5,22,1995,-99
"143","Mexico","Guadalajara",5,23,1995,-99
"144","Mexico","Guadalajara",5,24,1995,-99
"145","Mexico","Guadalajara",5,25,1995,-99
"146","Mexico","Guadalajara",5,26,1995,-99
"147","Mexico","Guadalajara",5,27,1995,-99
"148","Mexico","Guadalajara",5,28,1995,-99
"149","Mexico","Guadalajara",5,29,1995,-99
"150","Mexico","Guadalajara",5,30,1995,-99
"151","Mexico","Guadalajara",5,31,1995,-99
"152","Mexico","Guadalajara",6,1,1995,-99
"153","Mexico","Guadalajara",6,2,1995,-99
"154","Mexico","Guadalajara",6,3,1995,-99
"155","Mexico","Guadalajara",6,4,1995,-99
"156","Mexico","Guadalajara",6,5,1995,-99
"157","Mexico","Guadalajara",6,6,1995,-99
"158","Mexico","Guadalajara",6,7,1995,74.7
"159","Mexico","Guadalajara",6,8,1995,77.8
"160","Mexico","Guadalajara",6,9,1995,76.1
"161","Mexico","Guadalajara",6,10,1995,-99
"162","Mexico","Guadalajara",6,11,1995,-99
"163","Mexico","Guadalajara",6,12,1995,-99
"164","Mexico","Guadalajara",6,13,1995,76.4
"165","Mexico","Guadalajara",6,14,1995,73.3
"166","Mexico","Guadalajara",6,15,1995,75.5
"167","Mexico","Guadalajara",6,16,1995,-99
"168","Mexico","Guadalajara",6,17,1995,-99
"169","Mexico","Guadalajara",6,18,1995,-99
"170","Mexico","Guadalajara",6,19,1995,-99
"171","Mexico","Guadalajara",6,20,1995,72
"172","Mexico","Guadalajara",6,21,1995,-99
"173","Mexico","Guadalajara",6,22,1995,-99
"174","Mexico","Guadalajara",6,23,1995,71.5
"175","Mexico","Guadalajara",6,24,1995,71.7
"176","Mexico","Guadalajara",6,25,1995,-99
"177","Mexico","Guadalajara",6,26,1995,-99
"178","Mexico","Guadalajara",6,27,1995,-99
"179","Mexico","Guadalajara",6,28,1995,76.2
"180","Mexico","Guadalajara",6,29,1995,73
"181","Mexico","Guadalajara",6,30,1995,75
"182","Mexico","Guadalajara",7,1,1995,-99
"183","Mexico","Guadalajara",7,2,1995,-99
"184","Mexico","Guadalajara",7,3,1995,-99
"185","Mexico","Guadalajara",7,4,1995,71.6
"186","Mexico","Guadalajara",7,5,1995,68.6
"187","Mexico","Guadalajara",7,6,1995,68.5
"188","Mexico","Guadalajara",7,7,1995,70.1
"189","Mexico","Guadalajara",7,8,1995,-99
"190","Mexico","Guadalajara",7,9,1995,-99
"191","Mexico","Guadalajara",7,10,1995,-99
"192","Mexico","Guadalajara",7,11,1995,72.2
"193","Mexico","Guadalajara",7,12,1995,72.6
"194","Mexico","Guadalajara",7,13,1995,68.2
"195","Mexico","Guadalajara",7,14,1995,-99
"196","Mexico","Guadalajara",7,15,1995,-99
"197","Mexico","Guadalajara",7,16,1995,-99
"198","Mexico","Guadalajara",7,17,1995,70.4
"199","Mexico","Guadalajara",7,18,1995,-99
"200","Mexico","Guadalajara",7,19,1995,70.7
"201","Mexico","Guadalajara",7,20,1995,69.8
"202","Mexico","Guadalajara",7,21,1995,69.5
"203","Mexico","Guadalajara",7,22,1995,70.3
"204","Mexico","Guadalajara",7,23,1995,-99
"205","Mexico","Guadalajara",7,24,1995,73.1
"206","Mexico","Guadalajara",7,25,1995,71.6
"207","Mexico","Guadalajara",7,26,1995,74
"208","Mexico","Guadalajara",7,27,1995,72.8
"209","Mexico","Guadalajara",7,28,1995,76.1
"210","Mexico","Guadalajara",7,29,1995,-99
"211","Mexico","Guadalajara",7,30,1995,-99
"212","Mexico","Guadalajara",7,31,1995,-99
"213","Mexico","Guadalajara",8,1,1995,75.8
"214","Mexico","Guadalajara",8,2,1995,73.6
"215","Mexico","Guadalajara",8,3,1995,-99
"216","Mexico","Guadalajara",8,4,1995,72.1
"217","Mexico","Guadalajara",8,5,1995,-99
"218","Mexico","Guadalajara",8,6,1995,-99
"219","Mexico","Guadalajara",8,7,1995,-99
"220","Mexico","Guadalajara",8,8,1995,-99
"221","Mexico","Guadalajara",8,9,1995,-99
"222","Mexico","Guadalajara",8,10,1995,-99
"223","Mexico","Guadalajara",8,11,1995,-99
"224","Mexico","Guadalajara",8,12,1995,-99
"225","Mexico","Guadalajara",8,13,1995,-99
"226","Mexico","Guadalajara",8,14,1995,-99
"227","Mexico","Guadalajara",8,15,1995,-99
"228","Mexico","Guadalajara",8,16,1995,72.5
"229","Mexico","Guadalajara",8,17,1995,70.6
"230","Mexico","Guadalajara",8,18,1995,-99
"231","Mexico","Guadalajara",8,19,1995,-99
"232","Mexico","Guadalajara",8,20,1995,-99
"233","Mexico","Guadalajara",8,21,1995,-99
"234","Mexico","Guadalajara",8,22,1995,70
"235","Mexico","Guadalajara",8,23,1995,73.4
"236","Mexico","Guadalajara",8,24,1995,71.4
"237","Mexico","Guadalajara",8,25,1995,73.8
"238","Mexico","Guadalajara",8,26,1995,-99
"239","Mexico","Guadalajara",8,27,1995,-99
"240","Mexico","Guadalajara",8,28,1995,-99
"241","Mexico","Guadalajara",8,29,1995,72.7
"242","Mexico","Guadalajara",8,30,1995,76
"243","Mexico","Guadalajara",8,31,1995,-99
"244","Mexico","Guadalajara",9,1,1995,-99
"245","Mexico","Guadalajara",9,2,1995,67
"246","Mexico","Guadalajara",9,3,1995,-99
"247","Mexico","Guadalajara",9,4,1995,-99
"248","Mexico","Guadalajara",9,5,1995,71
"249","Mexico","Guadalajara",9,6,1995,70.8
"250","Mexico","Guadalajara",9,7,1995,-99
"251","Mexico","Guadalajara",9,8,1995,-99
"252","Mexico","Guadalajara",9,9,1995,-99
"253","Mexico","Guadalajara",9,10,1995,-99
"254","Mexico","Guadalajara",9,11,1995,-99
"255","Mexico","Guadalajara",9,12,1995,-99
"256","Mexico","Guadalajara",9,13,1995,-99
"257","Mexico","Guadalajara",9,14,1995,-99
"258","Mexico","Guadalajara",9,15,1995,-99
"259","Mexico","Guadalajara",9,16,1995,-99
"260","Mexico","Guadalajara",9,17,1995,-99
"261","Mexico","Guadalajara",9,18,1995,-99
"262","Mexico","Guadalajara",9,19,1995,-99
"263","Mexico","Guadalajara",9,20,1995,-99
"264","Mexico","Guadalajara",9,21,1995,69.2
"265","Mexico","Guadalajara",9,22,1995,-99
"266","Mexico","Guadalajara",9,23,1995,69.8
"267","Mexico","Guadalajara",9,24,1995,-99
"268","Mexico","Guadalajara",9,25,1995,-99
"269","Mexico","Guadalajara",9,26,1995,72.1
"270","Mexico","Guadalajara",9,27,1995,72.8
"271","Mexico","Guadalajara",9,28,1995,76.6
"272","Mexico","Guadalajara",9,29,1995,72.7
"273","Mexico","Guadalajara",9,30,1995,-99
"274","Mexico","Guadalajara",10,1,1995,-99
"275","Mexico","Guadalajara",10,2,1995,-99
"276","Mexico","Guadalajara",10,3,1995,75.1
"277","Mexico","Guadalajara",10,4,1995,75.8
"278","Mexico","Guadalajara",10,5,1995,71.2
"279","Mexico","Guadalajara",10,6,1995,-99
"280","Mexico","Guadalajara",10,7,1995,66.5
"281","Mexico","Guadalajara",10,8,1995,-99
"282","Mexico","Guadalajara",10,9,1995,-99
"283","Mexico","Guadalajara",10,10,1995,74.4
"284","Mexico","Guadalajara",10,11,1995,75.5
"285","Mexico","Guadalajara",10,12,1995,-99
"286","Mexico","Guadalajara",10,13,1995,66.6
"287","Mexico","Guadalajara",10,14,1995,-99
"288","Mexico","Guadalajara",10,15,1995,-99
"289","Mexico","Guadalajara",10,16,1995,-99
"290","Mexico","Guadalajara",10,17,1995,63.7
"291","Mexico","Guadalajara",10,18,1995,71.9
"292","Mexico","Guadalajara",10,19,1995,71.3
"293","Mexico","Guadalajara",10,20,1995,70.9
"294","Mexico","Guadalajara",10,21,1995,68.2
"295","Mexico","Guadalajara",10,22,1995,-99
"296","Mexico","Guadalajara",10,23,1995,69.3
"297","Mexico","Guadalajara",10,24,1995,-99
"298","Mexico","Guadalajara",10,25,1995,70.4
"299","Mexico","Guadalajara",10,26,1995,69.2
"300","Mexico","Guadalajara",10,27,1995,-99
"301","Mexico","Guadalajara",10,28,1995,-99
"302","Mexico","Guadalajara",10,29,1995,-99
"303","Mexico","Guadalajara",10,30,1995,62.7
"304","Mexico","Guadalajara",10,31,1995,70.5
"305","Mexico","Guadalajara",11,1,1995,66.3
"306","Mexico","Guadalajara",11,2,1995,-99
"307","Mexico","Guadalajara",11,3,1995,68.7
"308","Mexico","Guadalajara",11,4,1995,-99
"309","Mexico","Guadalajara",11,5,1995,-99
"310","Mexico","Guadalajara",11,6,1995,-99
"311","Mexico","Guadalajara",11,7,1995,-99
"312","Mexico","Guadalajara",11,8,1995,71.5
"313","Mexico","Guadalajara",11,9,1995,74.4
"314","Mexico","Guadalajara",11,10,1995,-99
"315","Mexico","Guadalajara",11,11,1995,66.6
"316","Mexico","Guadalajara",11,12,1995,-99
"317","Mexico","Guadalajara",11,13,1995,72.7
"318","Mexico","Guadalajara",11,14,1995,74
"319","Mexico","Guadalajara",11,15,1995,68.2
"320","Mexico","Guadalajara",11,16,1995,68
"321","Mexico","Guadalajara",11,17,1995,66.7
"322","Mexico","Guadalajara",11,18,1995,-99
"323","Mexico","Guadalajara",11,19,1995,-99
"324","Mexico","Guadalajara",11,20,1995,-99
"325","Mexico","Guadalajara",11,21,1995,-99
"326","Mexico","Guadalajara",11,22,1995,64.7
"327","Mexico","Guadalajara",11,23,1995,68.4
"328","Mexico","Guadalajara",11,24,1995,61.8
"329","Mexico","Guadalajara",11,25,1995,-99
"330","Mexico","Guadalajara",11,26,1995,-99
"331","Mexico","Guadalajara",11,27,1995,58.1
"332","Mexico","Guadalajara",11,28,1995,65.8
"333","Mexico","Guadalajara",11,29,1995,67.2
"334","Mexico","Guadalajara",11,30,1995,58.9
"335","Mexico","Guadalajara",12,1,1995,62.4
"336","Mexico","Guadalajara",12,2,1995,60.5
"337","Mexico","Guadalajara",12,3,1995,-99
"338","Mexico","Guadalajara",12,4,1995,-99
"339","Mexico","Guadalajara",12,5,1995,64
"340","Mexico","Guadalajara",12,6,1995,-99
"341","Mexico","Guadalajara",12,7,1995,65.1
"342","Mexico","Guadalajara",12,8,1995,67.5
"343","Mexico","Guadalajara",12,9,1995,57.4
"344","Mexico","Guadalajara",12,10,1995,-99
"345","Mexico","Guadalajara",12,11,1995,-99
"346","Mexico","Guadalajara",12,12,1995,-99
"347","Mexico","Guadalajara",12,13,1995,59.1
"348","Mexico","Guadalajara",12,14,1995,58.6
"349","Mexico","Guadalajara",12,15,1995,-99
"350","Mexico","Guadalajara",12,16,1995,-99
"351","Mexico","Guadalajara",12,17,1995,-99
"352","Mexico","Guadalajara",12,18,1995,-99
"353","Mexico","Guadalajara",12,19,1995,-99
"354","Mexico","Guadalajara",12,20,1995,-99
"355","Mexico","Guadalajara",12,21,1995,-99
"356","Mexico","Guadalajara",12,22,1995,-99
"357","Mexico","Guadalajara",12,23,1995,-99
"358","Mexico","Guadalajara",12,24,1995,-99
"359","Mexico","Guadalajara",12,25,1995,-99
"360","Mexico","Guadalajara",12,26,1995,-99
"361","Mexico","Guadalajara",12,27,1995,-99
"362","Mexico","Guadalajara",12,28,1995,-99
"363","Mexico","Guadalajara",12,29,1995,-99
"364","Mexico","Guadalajara",12,30,1995,-99
"365","Mexico","Guadalajara",12,31,1995,-99
"366","Mexico","Guadalajara",1,1,1996,-99
"367","Mexico","Guadalajara",1,2,1996,-99
"368","Mexico","Guadalajara",1,3,1996,-99
"369","Mexico","Guadalajara",1,4,1996,-99
"370","Mexico","Guadalajara",1,5,1996,-99
"371","Mexico","Guadalajara",1,6,1996,-99
"372","Mexico","Guadalajara",1,7,1996,-99
"373","Mexico","Guadalajara",1,8,1996,-99
"374","Mexico","Guadalajara",1,9,1996,-99
"375","Mexico","Guadalajara",1,10,1996,-99
"376","Mexico","Guadalajara",1,11,1996,59.5
"377","Mexico","Guadalajara",1,12,1996,67.1
"378","Mexico","Guadalajara",1,13,1996,54.3
"379","Mexico","Guadalajara",1,14,1996,-99
"380","Mexico","Guadalajara",1,15,1996,56.2
"381","Mexico","Guadalajara",1,16,1996,56.4
"382","Mexico","Guadalajara",1,17,1996,58.7
"383","Mexico","Guadalajara",1,18,1996,-99
"384","Mexico","Guadalajara",1,19,1996,-99
"385","Mexico","Guadalajara",1,20,1996,-99
"386","Mexico","Guadalajara",1,21,1996,-99
"387","Mexico","Guadalajara",1,22,1996,-99
"388","Mexico","Guadalajara",1,23,1996,62
"389","Mexico","Guadalajara",1,24,1996,-99
"390","Mexico","Guadalajara",1,25,1996,-99
"391","Mexico","Guadalajara",1,26,1996,58
"392","Mexico","Guadalajara",1,27,1996,56.1
"393","Mexico","Guadalajara",1,28,1996,-99
"394","Mexico","Guadalajara",1,29,1996,60
"395","Mexico","Guadalajara",1,30,1996,62.4
"396","Mexico","Guadalajara",1,31,1996,-99
"397","Mexico","Guadalajara",2,1,1996,-99
"398","Mexico","Guadalajara",2,2,1996,55.7
"399","Mexico","Guadalajara",2,3,1996,55.7
"400","Mexico","Guadalajara",2,4,1996,-99
"401","Mexico","Guadalajara",2,5,1996,-99
"402","Mexico","Guadalajara",2,6,1996,-99
"403","Mexico","Guadalajara",2,7,1996,-99
"404","Mexico","Guadalajara",2,8,1996,65.5
"405","Mexico","Guadalajara",2,9,1996,68.3
"406","Mexico","Guadalajara",2,10,1996,66.8
"407","Mexico","Guadalajara",2,11,1996,-99
"408","Mexico","Guadalajara",2,12,1996,-99
"409","Mexico","Guadalajara",2,13,1996,67.8
"410","Mexico","Guadalajara",2,14,1996,-99
"411","Mexico","Guadalajara",2,15,1996,65.8
"412","Mexico","Guadalajara",2,16,1996,65.8
"413","Mexico","Guadalajara",2,17,1996,72.1
"414","Mexico","Guadalajara",2,18,1996,63.4
"415","Mexico","Guadalajara",2,19,1996,65.9
"416","Mexico","Guadalajara",2,20,1996,66.1
"417","Mexico","Guadalajara",2,21,1996,69.7
"418","Mexico","Guadalajara",2,22,1996,70.6
"419","Mexico","Guadalajara",2,23,1996,75.7
"420","Mexico","Guadalajara",2,24,1996,68.8
"421","Mexico","Guadalajara",2,25,1996,66.7
"422","Mexico","Guadalajara",2,26,1996,66.6
"423","Mexico","Guadalajara",2,27,1996,71.2
"424","Mexico","Guadalajara",2,28,1996,63
"425","Mexico","Guadalajara",2,29,1996,72.3
"426","Mexico","Guadalajara",3,1,1996,68.9
"427","Mexico","Guadalajara",3,2,1996,65.1
"428","Mexico","Guadalajara",3,3,1996,67.1
"429","Mexico","Guadalajara",3,4,1996,74.5
"430","Mexico","Guadalajara",3,5,1996,69.4
"431","Mexico","Guadalajara",3,6,1996,66.6
"432","Mexico","Guadalajara",3,7,1996,67.5
"433","Mexico","Guadalajara",3,8,1996,67.1
"434","Mexico","Guadalajara",3,9,1996,65.3
"435","Mexico","Guadalajara",3,10,1996,65.8
"436","Mexico","Guadalajara",3,11,1996,63.8
"437","Mexico","Guadalajara",3,12,1996,67.4
"438","Mexico","Guadalajara",3,13,1996,-99
"439","Mexico","Guadalajara",3,14,1996,63.6
"440","Mexico","Guadalajara",3,15,1996,68.5
"441","Mexico","Guadalajara",3,16,1996,69.1
"442","Mexico","Guadalajara",3,17,1996,67.6
"443","Mexico","Guadalajara",3,18,1996,65.4
"444","Mexico","Guadalajara",3,19,1996,65.4
"445","Mexico","Guadalajara",3,20,1996,-99
"446","Mexico","Guadalajara",3,21,1996,-99
"447","Mexico","Guadalajara",3,22,1996,73.4
"448","Mexico","Guadalajara",3,23,1996,69.8
"449","Mexico","Guadalajara",3,24,1996,-99
"450","Mexico","Guadalajara",3,25,1996,73
"451","Mexico","Guadalajara",3,26,1996,73.5
"452","Mexico","Guadalajara",3,27,1996,63.9
"453","Mexico","Guadalajara",3,28,1996,-99
"454","Mexico","Guadalajara",3,29,1996,-99
"455","Mexico","Guadalajara",3,30,1996,77.1
"456","Mexico","Guadalajara",3,31,1996,73.1
"457","Mexico","Guadalajara",4,1,1996,-99
"458","Mexico","Guadalajara",4,2,1996,-99
"459","Mexico","Guadalajara",4,3,1996,-99
"460","Mexico","Guadalajara",4,4,1996,76.6
"461","Mexico","Guadalajara",4,5,1996,-99
"462","Mexico","Guadalajara",4,6,1996,-99
"463","Mexico","Guadalajara",4,7,1996,64.5
"464","Mexico","Guadalajara",4,8,1996,-99
"465","Mexico","Guadalajara",4,9,1996,66.8
"466","Mexico","Guadalajara",4,10,1996,67.6
"467","Mexico","Guadalajara",4,11,1996,-99
"468","Mexico","Guadalajara",4,12,1996,68.2
"469","Mexico","Guadalajara",4,13,1996,-99
"470","Mexico","Guadalajara",4,14,1996,-99
"471","Mexico","Guadalajara",4,15,1996,69.3
"472","Mexico","Guadalajara",4,16,1996,78.1
"473","Mexico","Guadalajara",4,17,1996,74.8
"474","Mexico","Guadalajara",4,18,1996,73.6
"475","Mexico","Guadalajara",4,19,1996,75.6
"476","Mexico","Guadalajara",4,20,1996,-99
"477","Mexico","Guadalajara",4,21,1996,-99
"478","Mexico","Guadalajara",4,22,1996,-99
"479","Mexico","Guadalajara",4,23,1996,-99
"480","Mexico","Guadalajara",4,24,1996,-99
"481","Mexico","Guadalajara",4,25,1996,-99
"482","Mexico","Guadalajara",4,26,1996,-99
"483","Mexico","Guadalajara",4,27,1996,-99
"484","Mexico","Guadalajara",4,28,1996,-99
"485","Mexico","Guadalajara",4,29,1996,73.9
"486","Mexico","Guadalajara",4,30,1996,-99
"487","Mexico","Guadalajara",5,1,1996,-99
"488","Mexico","Guadalajara",5,2,1996,74.6
"489","Mexico","Guadalajara",5,3,1996,-99
"490","Mexico","Guadalajara",5,4,1996,72.9
"491","Mexico","Guadalajara",5,5,1996,80
"492","Mexico","Guadalajara",5,6,1996,-99
"493","Mexico","Guadalajara",5,7,1996,-99
"494","Mexico","Guadalajara",5,8,1996,77.9
"495","Mexico","Guadalajara",5,9,1996,-99
"496","Mexico","Guadalajara",5,10,1996,77.5
"497","Mexico","Guadalajara",5,11,1996,-99
"498","Mexico","Guadalajara",5,12,1996,-99
"499","Mexico","Guadalajara",5,13,1996,76.5
"500","Mexico","Guadalajara",5,14,1996,-99
"501","Mexico","Guadalajara",5,15,1996,81.6
"502","Mexico","Guadalajara",5,16,1996,77.7
"503","Mexico","Guadalajara",5,17,1996,79
"504","Mexico","Guadalajara",5,18,1996,-99
"505","Mexico","Guadalajara",5,19,1996,-99
"506","Mexico","Guadalajara",5,20,1996,75.1
"507","Mexico","Guadalajara",5,21,1996,83.6
"508","Mexico","Guadalajara",5,22,1996,-99
"509","Mexico","Guadalajara",5,23,1996,77.4
"510","Mexico","Guadalajara",5,24,1996,78.1
"511","Mexico","Guadalajara",5,25,1996,-99
"512","Mexico","Guadalajara",5,26,1996,-99
"513","Mexico","Guadalajara",5,27,1996,77.6
"514","Mexico","Guadalajara",5,28,1996,77.8
"515","Mexico","Guadalajara",5,29,1996,-99
"516","Mexico","Guadalajara",5,30,1996,81.9
"517","Mexico","Guadalajara",5,31,1996,76.4
"518","Mexico","Guadalajara",6,1,1996,79.4
"519","Mexico","Guadalajara",6,2,1996,-99
"520","Mexico","Guadalajara",6,3,1996,74.4
"521","Mexico","Guadalajara",6,4,1996,76
"522","Mexico","Guadalajara",6,5,1996,74.8
"523","Mexico","Guadalajara",6,6,1996,69.5
"524","Mexico","Guadalajara",6,7,1996,74.5
"525","Mexico","Guadalajara",6,8,1996,-99
"526","Mexico","Guadalajara",6,9,1996,-99
"527","Mexico","Guadalajara",6,10,1996,-99
"528","Mexico","Guadalajara",6,11,1996,-99
"529","Mexico","Guadalajara",6,12,1996,75.1
"530","Mexico","Guadalajara",6,13,1996,76.6
"531","Mexico","Guadalajara",6,14,1996,77.4
"532","Mexico","Guadalajara",6,15,1996,-99
"533","Mexico","Guadalajara",6,16,1996,-99
"534","Mexico","Guadalajara",6,17,1996,73.5
"535","Mexico","Guadalajara",6,18,1996,-99
"536","Mexico","Guadalajara",6,19,1996,73.3
"537","Mexico","Guadalajara",6,20,1996,70.2
"538","Mexico","Guadalajara",6,21,1996,76.6
"539","Mexico","Guadalajara",6,22,1996,-99
"540","Mexico","Guadalajara",6,23,1996,-99
"541","Mexico","Guadalajara",6,24,1996,-99
"542","Mexico","Guadalajara",6,25,1996,70.6
"543","Mexico","Guadalajara",6,26,1996,71.2
"544","Mexico","Guadalajara",6,27,1996,70.7
"545","Mexico","Guadalajara",6,28,1996,-99
"546","Mexico","Guadalajara",6,29,1996,-99
"547","Mexico","Guadalajara",6,30,1996,-99
"548","Mexico","Guadalajara",7,1,1996,67.9
"549","Mexico","Guadalajara",7,2,1996,71.9
"550","Mexico","Guadalajara",7,3,1996,73.7
