"","Country","City","Month","Day","Year","temp_prom"
"1","Argentina","Buenos Aires",1,1,1995,82.4
"2","Argentina","Buenos Aires",1,2,1995,75.1
"3","Argentina","Buenos Aires",1,3,1995,73.7
"4","Argentina","Buenos Aires",1,4,1995,77.1
"5","Argentina","Buenos Aires",1,5,1995,79.5
"6","Argentina","Buenos Aires",1,6,1995,71.3
"7","Argentina","Buenos Aires",1,7,1995,71.4
"8","Argentina","Buenos Aires",1,8,1995,75.2
"9","Argentina","Buenos Aires",1,9,1995,66.3
"10","Argentina","Buenos Aires",1,10,1995,61.8
"11","Argentina","Buenos Aires",1,11,1995,67.1
"12","Argentina","Buenos Aires",1,12,1995,72
"13","Argentina","Buenos Aires",1,13,1995,74.3
"14","Argentina","Buenos Aires",1,14,1995,78.3
"15","Argentina","Buenos Aires",1,15,1995,81.9
"16","Argentina","Buenos Aires",1,16,1995,72.5
"17","Argentina","Buenos Aires",1,17,1995,65
"18","Argentina","Buenos Aires",1,18,1995,70.5
"19","Argentina","Buenos Aires",1,19,1995,75.2
"20","Argentina","Buenos Aires",1,20,1995,74.3
"21","Argentina","Buenos Aires",1,21,1995,74.3
"22","Argentina","Buenos Aires",1,22,1995,77.8
"23","Argentina","Buenos Aires",1,23,1995,80.4
"24","Argentina","Buenos Aires",1,24,1995,71.7
"25","Argentina","Buenos Aires",1,25,1995,71.3
"26","Argentina","Buenos Aires",1,26,1995,75.6
"27","Argentina","Buenos Aires",1,27,1995,76.3
"28","Argentina","Buenos Aires",1,28,1995,67.6
"29","Argentina","Buenos Aires",1,29,1995,67.2
"30","Argentina","Buenos Aires",1,30,1995,69.3
"31","Argentina","Buenos Aires",1,31,1995,77.5
"32","Argentina","Buenos Aires",2,1,1995,67.5
"33","Argentina","Buenos Aires",2,2,1995,67.7
"34","Argentina","Buenos Aires",2,3,1995,71.8
"35","Argentina","Buenos Aires",2,4,1995,66.9
"36","Argentina","Buenos Aires",2,5,1995,65.3
"37","Argentina","Buenos Aires",2,6,1995,68.2
"38","Argentina","Buenos Aires",2,7,1995,74.5
"39","Argentina","Buenos Aires",2,8,1995,75.3
"40","Argentina","Buenos Aires",2,9,1995,77.2
"41","Argentina","Buenos Aires",2,10,1995,72.4
"42","Argentina","Buenos Aires",2,11,1995,74
"43","Argentina","Buenos Aires",2,12,1995,75
"44","Argentina","Buenos Aires",2,13,1995,77.1
"45","Argentina","Buenos Aires",2,14,1995,75.5
"46","Argentina","Buenos Aires",2,15,1995,73.2
"47","Argentina","Buenos Aires",2,16,1995,73.6
"48","Argentina","Buenos Aires",2,17,1995,68.3
"49","Argentina","Buenos Aires",2,18,1995,60.4
"50","Argentina","Buenos Aires",2,19,1995,70.9
"51","Argentina","Buenos Aires",2,20,1995,79.3
"52","Argentina","Buenos Aires",2,21,1995,76.4
"53","Argentina","Buenos Aires",2,22,1995,65.5
"54","Argentina","Buenos Aires",2,23,1995,64.6
"55","Argentina","Buenos Aires",2,24,1995,68.8
"56","Argentina","Buenos Aires",2,25,1995,68
"57","Argentina","Buenos Aires",2,26,1995,71
"58","Argentina","Buenos Aires",2,27,1995,75
"59","Argentina","Buenos Aires",2,28,1995,69.7
"60","Argentina","Buenos Aires",3,1,1995,68.8
"61","Argentina","Buenos Aires",3,2,1995,71.2
"62","Argentina","Buenos Aires",3,3,1995,74.5
"63","Argentina","Buenos Aires",3,4,1995,66.6
"64","Argentina","Buenos Aires",3,5,1995,63.5
"65","Argentina","Buenos Aires",3,6,1995,67.8
"66","Argentina","Buenos Aires",3,7,1995,68.6
"67","Argentina","Buenos Aires",3,8,1995,64.8
"68","Argentina","Buenos Aires",3,9,1995,67.4
"69","Argentina","Buenos Aires",3,10,1995,70.6
"70","Argentina","Buenos Aires",3,11,1995,71.1
"71","Argentina","Buenos Aires",3,12,1995,70.3
"72","Argentina","Buenos Aires",3,13,1995,70.2
"73","Argentina","Buenos Aires",3,14,1995,68.8
"74","Argentina","Buenos Aires",3,15,1995,71.3
"75","Argentina","Buenos Aires",3,16,1995,69
"76","Argentina","Buenos Aires",3,17,1995,64
"77","Argentina","Buenos Aires",3,18,1995,80.2
"78","Argentina","Buenos Aires",3,19,1995,70.1
"79","Argentina","Buenos Aires",3,20,1995,73.9
"80","Argentina","Buenos Aires",3,21,1995,78
"81","Argentina","Buenos Aires",3,22,1995,74.6
"82","Argentina","Buenos Aires",3,23,1995,75
"83","Argentina","Buenos Aires",3,24,1995,70.4
"84","Argentina","Buenos Aires",3,25,1995,72.1
"85","Argentina","Buenos Aires",3,26,1995,67.6
"86","Argentina","Buenos Aires",3,27,1995,73.4
"87","Argentina","Buenos Aires",3,28,1995,74.6
"88","Argentina","Buenos Aires",3,29,1995,62.8
"89","Argentina","Buenos Aires",3,30,1995,60.1
"90","Argentina","Buenos Aires",3,31,1995,60.8
"91","Argentina","Buenos Aires",4,1,1995,61.4
"92","Argentina","Buenos Aires",4,2,1995,61.9
"93","Argentina","Buenos Aires",4,3,1995,66.7
"94","Argentina","Buenos Aires",4,4,1995,72.8
"95","Argentina","Buenos Aires",4,5,1995,75.4
"96","Argentina","Buenos Aires",4,6,1995,69.9
"97","Argentina","Buenos Aires",4,7,1995,69.7
"98","Argentina","Buenos Aires",4,8,1995,70.2
"99","Argentina","Buenos Aires",4,9,1995,63.2
"100","Argentina","Buenos Aires",4,10,1995,56.4
"101","Argentina","Buenos Aires",4,11,1995,55.7
"102","Argentina","Buenos Aires",4,12,1995,55.1
"103","Argentina","Buenos Aires",4,13,1995,56.9
"104","Argentina","Buenos Aires",4,14,1995,60
"105","Argentina","Buenos Aires",4,15,1995,64.6
"106","Argentina","Buenos Aires",4,16,1995,62.3
"107","Argentina","Buenos Aires",4,17,1995,64.5
"108","Argentina","Buenos Aires",4,18,1995,67.3
"109","Argentina","Buenos Aires",4,19,1995,61.6
"110","Argentina","Buenos Aires",4,20,1995,51.1
"111","Argentina","Buenos Aires",4,21,1995,52.6
"112","Argentina","Buenos Aires",4,22,1995,52.7
"113","Argentina","Buenos Aires",4,23,1995,57.4
"114","Argentina","Buenos Aires",4,24,1995,61
"115","Argentina","Buenos Aires",4,25,1995,61.7
"116","Argentina","Buenos Aires",4,26,1995,61.9
"117","Argentina","Buenos Aires",4,27,1995,63.5
"118","Argentina","Buenos Aires",4,28,1995,62.1
"119","Argentina","Buenos Aires",4,29,1995,59.9
"120","Argentina","Buenos Aires",4,30,1995,63.5
"121","Argentina","Buenos Aires",5,1,1995,60.8
"122","Argentina","Buenos Aires",5,2,1995,55
"123","Argentina","Buenos Aires",5,3,1995,62.7
"124","Argentina","Buenos Aires",5,4,1995,68.1
"125","Argentina","Buenos Aires",5,5,1995,57.6
"126","Argentina","Buenos Aires",5,6,1995,55
"127","Argentina","Buenos Aires",5,7,1995,53.3
"128","Argentina","Buenos Aires",5,8,1995,65
"129","Argentina","Buenos Aires",5,9,1995,63.7
"130","Argentina","Buenos Aires",5,10,1995,58.4
"131","Argentina","Buenos Aires",5,11,1995,55.2
"132","Argentina","Buenos Aires",5,12,1995,57.2
"133","Argentina","Buenos Aires",5,13,1995,63.2
"134","Argentina","Buenos Aires",5,14,1995,63.9
"135","Argentina","Buenos Aires",5,15,1995,62.9
"136","Argentina","Buenos Aires",5,16,1995,62.5
"137","Argentina","Buenos Aires",5,17,1995,56.7
"138","Argentina","Buenos Aires",5,18,1995,48.7
"139","Argentina","Buenos Aires",5,19,1995,47.3
"140","Argentina","Buenos Aires",5,20,1995,49.3
"141","Argentina","Buenos Aires",5,21,1995,56.3
"142","Argentina","Buenos Aires",5,22,1995,53
"143","Argentina","Buenos Aires",5,23,1995,47
"144","Argentina","Buenos Aires",5,24,1995,48.1
"145","Argentina","Buenos Aires",5,25,1995,47.7
"146","Argentina","Buenos Aires",5,26,1995,46
"147","Argentina","Buenos Aires",5,27,1995,49.6
"148","Argentina","Buenos Aires",5,28,1995,50.8
"149","Argentina","Buenos Aires",5,29,1995,51.6
"150","Argentina","Buenos Aires",5,30,1995,52.7
"151","Argentina","Buenos Aires",5,31,1995,55.3
"152","Argentina","Buenos Aires",6,1,1995,56.7
"153","Argentina","Buenos Aires",6,2,1995,50.6
"154","Argentina","Buenos Aires",6,3,1995,53.8
"155","Argentina","Buenos Aires",6,4,1995,57
"156","Argentina","Buenos Aires",6,5,1995,66.8
"157","Argentina","Buenos Aires",6,6,1995,59.4
"158","Argentina","Buenos Aires",6,7,1995,47.6
"159","Argentina","Buenos Aires",6,8,1995,45.3
"160","Argentina","Buenos Aires",6,9,1995,53.8
"161","Argentina","Buenos Aires",6,10,1995,57.2
"162","Argentina","Buenos Aires",6,11,1995,47.1
"163","Argentina","Buenos Aires",6,12,1995,56.5
"164","Argentina","Buenos Aires",6,13,1995,46.2
"165","Argentina","Buenos Aires",6,14,1995,38.3
"166","Argentina","Buenos Aires",6,15,1995,46.7
"167","Argentina","Buenos Aires",6,16,1995,46
"168","Argentina","Buenos Aires",6,17,1995,42.5
"169","Argentina","Buenos Aires",6,18,1995,46.4
"170","Argentina","Buenos Aires",6,19,1995,48.3
"171","Argentina","Buenos Aires",6,20,1995,46.9
"172","Argentina","Buenos Aires",6,21,1995,51.1
"173","Argentina","Buenos Aires",6,22,1995,57
"174","Argentina","Buenos Aires",6,23,1995,62
"175","Argentina","Buenos Aires",6,24,1995,51.3
"176","Argentina","Buenos Aires",6,25,1995,39.1
"177","Argentina","Buenos Aires",6,26,1995,45.7
"178","Argentina","Buenos Aires",6,27,1995,46.5
"179","Argentina","Buenos Aires",6,28,1995,43.2
"180","Argentina","Buenos Aires",6,29,1995,35.5
"181","Argentina","Buenos Aires",6,30,1995,44.8
"182","Argentina","Buenos Aires",7,1,1995,46.3
"183","Argentina","Buenos Aires",7,2,1995,49.2
"184","Argentina","Buenos Aires",7,3,1995,47.3
"185","Argentina","Buenos Aires",7,4,1995,48.8
"186","Argentina","Buenos Aires",7,5,1995,58.5
"187","Argentina","Buenos Aires",7,6,1995,48.9
"188","Argentina","Buenos Aires",7,7,1995,52.2
"189","Argentina","Buenos Aires",7,8,1995,54.7
"190","Argentina","Buenos Aires",7,9,1995,55.7
"191","Argentina","Buenos Aires",7,10,1995,49.2
"192","Argentina","Buenos Aires",7,11,1995,59.5
"193","Argentina","Buenos Aires",7,12,1995,49.4
"194","Argentina","Buenos Aires",7,13,1995,48.4
"195","Argentina","Buenos Aires",7,14,1995,46.9
"196","Argentina","Buenos Aires",7,15,1995,44.4
"197","Argentina","Buenos Aires",7,16,1995,41.4
"198","Argentina","Buenos Aires",7,17,1995,41.6
"199","Argentina","Buenos Aires",7,18,1995,39.7
"200","Argentina","Buenos Aires",7,19,1995,39.7
"201","Argentina","Buenos Aires",7,20,1995,40.7
"202","Argentina","Buenos Aires",7,21,1995,46.1
"203","Argentina","Buenos Aires",7,22,1995,51.4
"204","Argentina","Buenos Aires",7,23,1995,56.1
"205","Argentina","Buenos Aires",7,24,1995,61.7
"206","Argentina","Buenos Aires",7,25,1995,53.4
"207","Argentina","Buenos Aires",7,26,1995,49
"208","Argentina","Buenos Aires",7,27,1995,54.2
"209","Argentina","Buenos Aires",7,28,1995,51.5
"210","Argentina","Buenos Aires",7,29,1995,52.9
"211","Argentina","Buenos Aires",7,30,1995,40.1
"212","Argentina","Buenos Aires",7,31,1995,40.3
"213","Argentina","Buenos Aires",8,1,1995,48.4
"214","Argentina","Buenos Aires",8,2,1995,47.1
"215","Argentina","Buenos Aires",8,3,1995,43
"216","Argentina","Buenos Aires",8,4,1995,39.1
"217","Argentina","Buenos Aires",8,5,1995,45.1
"218","Argentina","Buenos Aires",8,6,1995,51.4
"219","Argentina","Buenos Aires",8,7,1995,51.7
"220","Argentina","Buenos Aires",8,8,1995,48.1
"221","Argentina","Buenos Aires",8,9,1995,44.9
"222","Argentina","Buenos Aires",8,10,1995,41.7
"223","Argentina","Buenos Aires",8,11,1995,48.2
"224","Argentina","Buenos Aires",8,12,1995,52.4
"225","Argentina","Buenos Aires",8,13,1995,54.4
"226","Argentina","Buenos Aires",8,14,1995,54
"227","Argentina","Buenos Aires",8,15,1995,46.8
"228","Argentina","Buenos Aires",8,16,1995,42.9
"229","Argentina","Buenos Aires",8,17,1995,42.8
"230","Argentina","Buenos Aires",8,18,1995,45.9
"231","Argentina","Buenos Aires",8,19,1995,45
"232","Argentina","Buenos Aires",8,20,1995,47.8
"233","Argentina","Buenos Aires",8,21,1995,47.5
"234","Argentina","Buenos Aires",8,22,1995,54.1
"235","Argentina","Buenos Aires",8,23,1995,61.5
"236","Argentina","Buenos Aires",8,24,1995,64.1
"237","Argentina","Buenos Aires",8,25,1995,58.7
"238","Argentina","Buenos Aires",8,26,1995,60.6
"239","Argentina","Buenos Aires",8,27,1995,57.2
"240","Argentina","Buenos Aires",8,28,1995,55.1
"241","Argentina","Buenos Aires",8,29,1995,59.8
"242","Argentina","Buenos Aires",8,30,1995,50.9
"243","Argentina","Buenos Aires",8,31,1995,56.6
"244","Argentina","Buenos Aires",9,1,1995,58
"245","Argentina","Buenos Aires",9,2,1995,45.3
"246","Argentina","Buenos Aires",9,3,1995,47.3
"247","Argentina","Buenos Aires",9,4,1995,58.1
"248","Argentina","Buenos Aires",9,5,1995,71.8
"249","Argentina","Buenos Aires",9,6,1995,78
"250","Argentina","Buenos Aires",9,7,1995,73.5
"251","Argentina","Buenos Aires",9,8,1995,58.1
"252","Argentina","Buenos Aires",9,9,1995,53.6
"253","Argentina","Buenos Aires",9,10,1995,53.9
"254","Argentina","Buenos Aires",9,11,1995,60.5
"255","Argentina","Buenos Aires",9,12,1995,44.5
"256","Argentina","Buenos Aires",9,13,1995,47.1
"257","Argentina","Buenos Aires",9,14,1995,51.9
"258","Argentina","Buenos Aires",9,15,1995,54.8
"259","Argentina","Buenos Aires",9,16,1995,64.3
"260","Argentina","Buenos Aires",9,17,1995,67.8
"261","Argentina","Buenos Aires",9,18,1995,61.5
"262","Argentina","Buenos Aires",9,19,1995,45.3
"263","Argentina","Buenos Aires",9,20,1995,47.1
"264","Argentina","Buenos Aires",9,21,1995,52.7
"265","Argentina","Buenos Aires",9,22,1995,57.8
"266","Argentina","Buenos Aires",9,23,1995,57.3
"267","Argentina","Buenos Aires",9,24,1995,60.8
"268","Argentina","Buenos Aires",9,25,1995,64.5
"269","Argentina","Buenos Aires",9,26,1995,63.6
"270","Argentina","Buenos Aires",9,27,1995,52.7
"271","Argentina","Buenos Aires",9,28,1995,51.6
"272","Argentina","Buenos Aires",9,29,1995,54.4
"273","Argentina","Buenos Aires",9,30,1995,57.4
"274","Argentina","Buenos Aires",10,1,1995,58.4
"275","Argentina","Buenos Aires",10,2,1995,58.8
"276","Argentina","Buenos Aires",10,3,1995,60.5
"277","Argentina","Buenos Aires",10,4,1995,61.7
"278","Argentina","Buenos Aires",10,5,1995,63.6
"279","Argentina","Buenos Aires",10,6,1995,62.3
"280","Argentina","Buenos Aires",10,7,1995,63.1
"281","Argentina","Buenos Aires",10,8,1995,57
"282","Argentina","Buenos Aires",10,9,1995,54.5
"283","Argentina","Buenos Aires",10,10,1995,54.3
"284","Argentina","Buenos Aires",10,11,1995,56.6
"285","Argentina","Buenos Aires",10,12,1995,54.6
"286","Argentina","Buenos Aires",10,13,1995,51.2
"287","Argentina","Buenos Aires",10,14,1995,56.5
"288","Argentina","Buenos Aires",10,15,1995,61.4
"289","Argentina","Buenos Aires",10,16,1995,56.9
"290","Argentina","Buenos Aires",10,17,1995,55
"291","Argentina","Buenos Aires",10,18,1995,62.5
"292","Argentina","Buenos Aires",10,19,1995,64.9
"293","Argentina","Buenos Aires",10,20,1995,66.2
"294","Argentina","Buenos Aires",10,21,1995,65.2
"295","Argentina","Buenos Aires",10,22,1995,71.4
"296","Argentina","Buenos Aires",10,23,1995,70.9
"297","Argentina","Buenos Aires",10,24,1995,74.4
"298","Argentina","Buenos Aires",10,25,1995,67.5
"299","Argentina","Buenos Aires",10,26,1995,57.4
"300","Argentina","Buenos Aires",10,27,1995,54.4
"301","Argentina","Buenos Aires",10,28,1995,54.2
"302","Argentina","Buenos Aires",10,29,1995,54.5
"303","Argentina","Buenos Aires",10,30,1995,58.4
"304","Argentina","Buenos Aires",10,31,1995,65.3
"305","Argentina","Buenos Aires",11,1,1995,70.3
"306","Argentina","Buenos Aires",11,2,1995,76.6
"307","Argentina","Buenos Aires",11,3,1995,79.4
"308","Argentina","Buenos Aires",11,4,1995,80.8
"309","Argentina","Buenos Aires",11,5,1995,82.1
"310","Argentina","Buenos Aires",11,6,1995,73.6
"311","Argentina","Buenos Aires",11,7,1995,66
"312","Argentina","Buenos Aires",11,8,1995,69.9
"313","Argentina","Buenos Aires",11,9,1995,63.5
"314","Argentina","Buenos Aires",11,10,1995,62.2
"315","Argentina","Buenos Aires",11,11,1995,63.2
"316","Argentina","Buenos Aires",11,12,1995,56.3
"317","Argentina","Buenos Aires",11,13,1995,61
"318","Argentina","Buenos Aires",11,14,1995,68.2
"319","Argentina","Buenos Aires",11,15,1995,67.9
"320","Argentina","Buenos Aires",11,16,1995,63.1
"321","Argentina","Buenos Aires",11,17,1995,62.6
"322","Argentina","Buenos Aires",11,18,1995,60.4
"323","Argentina","Buenos Aires",11,19,1995,65
"324","Argentina","Buenos Aires",11,20,1995,70
"325","Argentina","Buenos Aires",11,21,1995,72.6
"326","Argentina","Buenos Aires",11,22,1995,67.5
"327","Argentina","Buenos Aires",11,23,1995,65.7
"328","Argentina","Buenos Aires",11,24,1995,67
"329","Argentina","Buenos Aires",11,25,1995,69.6
"330","Argentina","Buenos Aires",11,26,1995,68.7
"331","Argentina","Buenos Aires",11,27,1995,59.4
"332","Argentina","Buenos Aires",11,28,1995,68.4
"333","Argentina","Buenos Aires",11,29,1995,75.9
"334","Argentina","Buenos Aires",11,30,1995,74.1
"335","Argentina","Buenos Aires",12,1,1995,70.7
"336","Argentina","Buenos Aires",12,2,1995,71.4
"337","Argentina","Buenos Aires",12,3,1995,74.2
"338","Argentina","Buenos Aires",12,4,1995,76.9
"339","Argentina","Buenos Aires",12,5,1995,75.5
"340","Argentina","Buenos Aires",12,6,1995,81.6
"341","Argentina","Buenos Aires",12,7,1995,75.4
"342","Argentina","Buenos Aires",12,8,1995,59.5
"343","Argentina","Buenos Aires",12,9,1995,64
"344","Argentina","Buenos Aires",12,10,1995,73.9
"345","Argentina","Buenos Aires",12,11,1995,70.8
"346","Argentina","Buenos Aires",12,12,1995,71.7
"347","Argentina","Buenos Aires",12,13,1995,71
"348","Argentina","Buenos Aires",12,14,1995,66.9
"349","Argentina","Buenos Aires",12,15,1995,72.5
"350","Argentina","Buenos Aires",12,16,1995,81.8
"351","Argentina","Buenos Aires",12,17,1995,75.3
"352","Argentina","Buenos Aires",12,18,1995,88.8
"353","Argentina","Buenos Aires",12,19,1995,72.3
"354","Argentina","Buenos Aires",12,20,1995,76.2
"355","Argentina","Buenos Aires",12,21,1995,79
"356","Argentina","Buenos Aires",12,22,1995,70.4
"357","Argentina","Buenos Aires",12,23,1995,72.8
"358","Argentina","Buenos Aires",12,24,1995,75.1
"359","Argentina","Buenos Aires",12,25,1995,73.7
"360","Argentina","Buenos Aires",12,26,1995,70.9
"361","Argentina","Buenos Aires",12,27,1995,72.5
"362","Argentina","Buenos Aires",12,28,1995,74
"363","Argentina","Buenos Aires",12,29,1995,77.2
"364","Argentina","Buenos Aires",12,30,1995,77.1
"365","Argentina","Buenos Aires",12,31,1995,76.1
"366","Argentina","Buenos Aires",1,1,1996,75.9
"367","Argentina","Buenos Aires",1,2,1996,77.7
"368","Argentina","Buenos Aires",1,3,1996,82.9
"369","Argentina","Buenos Aires",1,4,1996,74.2
"370","Argentina","Buenos Aires",1,5,1996,71.1
"371","Argentina","Buenos Aires",1,6,1996,72.8
"372","Argentina","Buenos Aires",1,7,1996,77
"373","Argentina","Buenos Aires",1,8,1996,77.4
"374","Argentina","Buenos Aires",1,9,1996,77
"375","Argentina","Buenos Aires",1,10,1996,82.6
"376","Argentina","Buenos Aires",1,11,1996,74.2
"377","Argentina","Buenos Aires",1,12,1996,70.4
"378","Argentina","Buenos Aires",1,13,1996,68.7
"379","Argentina","Buenos Aires",1,14,1996,66.4
"380","Argentina","Buenos Aires",1,15,1996,70.9
"381","Argentina","Buenos Aires",1,16,1996,73.9
"382","Argentina","Buenos Aires",1,17,1996,74
"383","Argentina","Buenos Aires",1,18,1996,71.7
"384","Argentina","Buenos Aires",1,19,1996,71.5
"385","Argentina","Buenos Aires",1,20,1996,72
"386","Argentina","Buenos Aires",1,21,1996,76
"387","Argentina","Buenos Aires",1,22,1996,77.7
"388","Argentina","Buenos Aires",1,23,1996,70.2
"389","Argentina","Buenos Aires",1,24,1996,73.3
"390","Argentina","Buenos Aires",1,25,1996,79
"391","Argentina","Buenos Aires",1,26,1996,77
"392","Argentina","Buenos Aires",1,27,1996,75.5
"393","Argentina","Buenos Aires",1,28,1996,74.2
"394","Argentina","Buenos Aires",1,29,1996,78.7
"395","Argentina","Buenos Aires",1,30,1996,81.2
"396","Argentina","Buenos Aires",1,31,1996,75.4
"397","Argentina","Buenos Aires",2,1,1996,70.9
"398","Argentina","Buenos Aires",2,2,1996,68.8
"399","Argentina","Buenos Aires",2,3,1996,72.2
"400","Argentina","Buenos Aires",2,4,1996,73.3
"401","Argentina","Buenos Aires",2,5,1996,70.3
"402","Argentina","Buenos Aires",2,6,1996,65.6
"403","Argentina","Buenos Aires",2,7,1996,76.4
"404","Argentina","Buenos Aires",2,8,1996,70.9
"405","Argentina","Buenos Aires",2,9,1996,72
"406","Argentina","Buenos Aires",2,10,1996,66.1
"407","Argentina","Buenos Aires",2,11,1996,58.9
"408","Argentina","Buenos Aires",2,12,1996,66.8
"409","Argentina","Buenos Aires",2,13,1996,71.2
"410","Argentina","Buenos Aires",2,14,1996,72.9
"411","Argentina","Buenos Aires",2,15,1996,74.5
"412","Argentina","Buenos Aires",2,16,1996,78.2
"413","Argentina","Buenos Aires",2,17,1996,78.8
"414","Argentina","Buenos Aires",2,18,1996,78.2
"415","Argentina","Buenos Aires",2,19,1996,80.7
"416","Argentina","Buenos Aires",2,20,1996,73.8
"417","Argentina","Buenos Aires",2,21,1996,71.8
"418","Argentina","Buenos Aires",2,22,1996,79.4
"419","Argentina","Buenos Aires",2,23,1996,73.9
"420","Argentina","Buenos Aires",2,24,1996,66
"421","Argentina","Buenos Aires",2,25,1996,69.4
"422","Argentina","Buenos Aires",2,26,1996,78.3
"423","Argentina","Buenos Aires",2,27,1996,77.6
"424","Argentina","Buenos Aires",2,28,1996,77.3
"425","Argentina","Buenos Aires",2,29,1996,70.1
"426","Argentina","Buenos Aires",3,1,1996,63.5
"427","Argentina","Buenos Aires",3,2,1996,70
"428","Argentina","Buenos Aires",3,3,1996,72
"429","Argentina","Buenos Aires",3,4,1996,72.6
"430","Argentina","Buenos Aires",3,5,1996,70.2
"431","Argentina","Buenos Aires",3,6,1996,72.8
"432","Argentina","Buenos Aires",3,7,1996,74.3
"433","Argentina","Buenos Aires",3,8,1996,77
"434","Argentina","Buenos Aires",3,9,1996,73.5
"435","Argentina","Buenos Aires",3,10,1996,74.1
"436","Argentina","Buenos Aires",3,11,1996,73.6
"437","Argentina","Buenos Aires",3,12,1996,71.3
"438","Argentina","Buenos Aires",3,13,1996,72.7
"439","Argentina","Buenos Aires",3,14,1996,74.1
"440","Argentina","Buenos Aires",3,15,1996,74.8
"441","Argentina","Buenos Aires",3,16,1996,74.8
"442","Argentina","Buenos Aires",3,17,1996,75.8
"443","Argentina","Buenos Aires",3,18,1996,77.6
"444","Argentina","Buenos Aires",3,19,1996,77.1
"445","Argentina","Buenos Aires",3,20,1996,76.5
"446","Argentina","Buenos Aires",3,21,1996,77.5
"447","Argentina","Buenos Aires",3,22,1996,69
"448","Argentina","Buenos Aires",3,23,1996,63.4
"449","Argentina","Buenos Aires",3,24,1996,58.8
"450","Argentina","Buenos Aires",3,25,1996,64.1
"451","Argentina","Buenos Aires",3,26,1996,66.2
"452","Argentina","Buenos Aires",3,27,1996,64.6
"453","Argentina","Buenos Aires",3,28,1996,74
"454","Argentina","Buenos Aires",3,29,1996,76.2
"455","Argentina","Buenos Aires",3,30,1996,74.2
"456","Argentina","Buenos Aires",3,31,1996,68.8
"457","Argentina","Buenos Aires",4,1,1996,72.7
"458","Argentina","Buenos Aires",4,2,1996,70.1
"459","Argentina","Buenos Aires",4,3,1996,63.4
"460","Argentina","Buenos Aires",4,4,1996,65.6
"461","Argentina","Buenos Aires",4,5,1996,70.8
"462","Argentina","Buenos Aires",4,6,1996,69
"463","Argentina","Buenos Aires",4,7,1996,58.2
"464","Argentina","Buenos Aires",4,8,1996,68.6
"465","Argentina","Buenos Aires",4,9,1996,71.4
"466","Argentina","Buenos Aires",4,10,1996,57.4
"467","Argentina","Buenos Aires",4,11,1996,64.1
"468","Argentina","Buenos Aires",4,12,1996,70.6
"469","Argentina","Buenos Aires",4,13,1996,63.1
"470","Argentina","Buenos Aires",4,14,1996,68.3
"471","Argentina","Buenos Aires",4,15,1996,62.2
"472","Argentina","Buenos Aires",4,16,1996,53.7
"473","Argentina","Buenos Aires",4,17,1996,50.5
"474","Argentina","Buenos Aires",4,18,1996,44.6
"475","Argentina","Buenos Aires",4,19,1996,59.5
"476","Argentina","Buenos Aires",4,20,1996,59
"477","Argentina","Buenos Aires",4,21,1996,64.8
"478","Argentina","Buenos Aires",4,22,1996,64
"479","Argentina","Buenos Aires",4,23,1996,63.4
"480","Argentina","Buenos Aires",4,24,1996,63.4
"481","Argentina","Buenos Aires",4,25,1996,60.6
"482","Argentina","Buenos Aires",4,26,1996,59.4
"483","Argentina","Buenos Aires",4,27,1996,58.6
"484","Argentina","Buenos Aires",4,28,1996,62.8
"485","Argentina","Buenos Aires",4,29,1996,65.9
"486","Argentina","Buenos Aires",4,30,1996,64
"487","Argentina","Buenos Aires",5,1,1996,65.4
"488","Argentina","Buenos Aires",5,2,1996,63.4
"489","Argentina","Buenos Aires",5,3,1996,64.9
"490","Argentina","Buenos Aires",5,4,1996,67.1
"491","Argentina","Buenos Aires",5,5,1996,69
"492","Argentina","Buenos Aires",5,6,1996,68.9
"493","Argentina","Buenos Aires",5,7,1996,67.4
"494","Argentina","Buenos Aires",5,8,1996,55.4
"495","Argentina","Buenos Aires",5,9,1996,57.6
"496","Argentina","Buenos Aires",5,10,1996,59.5
"497","Argentina","Buenos Aires",5,11,1996,58.7
"498","Argentina","Buenos Aires",5,12,1996,64.4
"499","Argentina","Buenos Aires",5,13,1996,60.9
"500","Argentina","Buenos Aires",5,14,1996,56.2
"501","Argentina","Buenos Aires",5,15,1996,53.6
"502","Argentina","Buenos Aires",5,16,1996,56.8
"503","Argentina","Buenos Aires",5,17,1996,60.4
"504","Argentina","Buenos Aires",5,18,1996,56.6
"505","Argentina","Buenos Aires",5,19,1996,54.4
"506","Argentina","Buenos Aires",5,20,1996,47.3
"507","Argentina","Buenos Aires",5,21,1996,51.5
"508","Argentina","Buenos Aires",5,22,1996,52.6
"509","Argentina","Buenos Aires",5,23,1996,47.5
"510","Argentina","Buenos Aires",5,24,1996,47.1
"511","Argentina","Buenos Aires",5,25,1996,49.6
"512","Argentina","Buenos Aires",5,26,1996,48.1
"513","Argentina","Buenos Aires",5,27,1996,47.2
"514","Argentina","Buenos Aires",5,28,1996,53.6
"515","Argentina","Buenos Aires",5,29,1996,55.4
"516","Argentina","Buenos Aires",5,30,1996,49.4
"517","Argentina","Buenos Aires",5,31,1996,44.6
"518","Argentina","Buenos Aires",6,1,1996,43.6
"519","Argentina","Buenos Aires",6,2,1996,47.8
"520","Argentina","Buenos Aires",6,3,1996,47.6
"521","Argentina","Buenos Aires",6,4,1996,48.6
"522","Argentina","Buenos Aires",6,5,1996,51
